position.x, position.y, orientation.x, orientation.y, orientation.z, orientation.w
-0.08560077309185209, 0.04608848579226824, 0.0, 0.0, -0.7807137477931697, 0.6248888253175464
-0.08560077309185209, 0.04608848579226824, 0.0, 0.0, -0.7807858270637236, 0.6247987614075569
-0.08560077309185209, 0.04608848579226824, 0.0, 0.0, -0.780834011594001, 0.6247385423823469
-0.08560077309185209, 0.04608848579226824, 0.0, 0.0, -0.7808666976479677, 0.6246976872891058
-0.08560077309185209, 0.04608848579226824, 0.0, 0.0, -0.7808915828029691, 0.6246665797907502
-0.08560077309185209, 0.04608848579226824, 0.0, 0.0, -0.7809159049587008, 0.6246361736103133
-0.08560077309185209, 0.04608848579226824, 0.0, 0.0, -0.7809403225136006, 0.6246056457256479
-0.08560077309185209, 0.04608848579226824, 0.0, 0.0, -0.780964106390429, 0.6245759077404432
-0.08560077309185209, 0.04608848579226824, 0.0, 0.0, -0.7809884218655535, 0.6245455026753073
